calc_id,chapter_slug,chapter_title,tex_file,line_number,context,numbers,classification,check_status,rationale,support_source
calc.reg.0760,reg,Regression Analysis,regression-analysis.tex,950,\paragraph{\(\lambda = -0.5\):},0.5,must_be_generated_from_support_notebook,migration_required,Compute-style manuscript line not yet verifiable from support output snapshot.,notebooks/support/regression-analysis/support.html
calc.reg.0761,reg,Regression Analysis,regression-analysis.tex,954,y(\lambda)=2\left(1-\frac{1}{\sqrt{y}}\right).,"2, 1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0762,reg,Regression Analysis,regression-analysis.tex,959,\paragraph{\(\lambda = 0\):},0,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0763,reg,Regression Analysis,regression-analysis.tex,968,\paragraph{\(\lambda = 0.5\):},0.5,must_be_generated_from_support_notebook,migration_required,Compute-style manuscript line not yet verifiable from support output snapshot.,notebooks/support/regression-analysis/support.html
calc.reg.0764,reg,Regression Analysis,regression-analysis.tex,972,y(\lambda)=2(\sqrt{y}-1).,"2, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0765,reg,Regression Analysis,regression-analysis.tex,977,\paragraph{\(\lambda = 1\):},1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0766,reg,Regression Analysis,regression-analysis.tex,981,y(\lambda)=y-1.,1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0767,reg,Regression Analysis,regression-analysis.tex,986,\paragraph{\(\lambda = 2\):},2,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0768,reg,Regression Analysis,regression-analysis.tex,990,y(\lambda)=\frac{y^2-1}{2}.,"2, 1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0769,reg,Regression Analysis,regression-analysis.tex,1017,Standard linear regression & -- & $y = b_0 + b_1x$ & $\hat{y} = b_0 + b_1x$ \\,"0, 1, 0, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0770,reg,Regression Analysis,regression-analysis.tex,1018,Exponential & ln(y) & $ln(y) = b_0 + b_1x$ & $\hat{y} = e^{b_0 + b_1x}$ \\,"0, 1, 0, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0771,reg,Regression Analysis,regression-analysis.tex,1019,Quadratic & sqrt(y) & $\sqrt{y} = b_0 + b_1x$ & $\hat{y} = (b_0 + b_1x)^2$ \\,"0, 1, 0, 1, 2",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0772,reg,Regression Analysis,regression-analysis.tex,1020,Inverse & 1/y & $1/y = b_0 + b_1x$ & $\hat{y} = 1 / (b_0 + b_1x)$ \\,"1, 1, 0, 1, 1, 0, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0773,reg,Regression Analysis,regression-analysis.tex,1021,Logarithmic & ln(x) & $y = b_0 + b_1ln(x)$ & $\hat{y} = b_0 + b_1ln(x)$ \\,"0, 1, 0, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0774,reg,Regression Analysis,regression-analysis.tex,1022,"Power & ln(y), ln(x) & $ln(y) = b_0 + b_1ln(x)$ & $\hat{y} = e^{b_0} \cdot x^{b_1}$ \\","0, 1, 0, 1",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/regression-analysis/support.html
calc.reg.0775,reg,Regression Analysis,regression-analysis.tex,1169,h_i = \frac{1}{n} + \frac{(x_i - \bar{x})^2}{\sum_{j=1}^{n}(x_j - \bar{x})^2},"1, 2, 1, 2",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0776,reg,Regression Analysis,regression-analysis.tex,1173,"Equation \ref{eq:hat_value} shows that $h_i$ increases as the distance between $x_i$ and $\bar{x}$ increases. Therefore, in simple linear regression high-leverage observations lie outside the normal range of observati...","1, 1, 1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0777,reg,Regression Analysis,regression-analysis.tex,1184,e_i^* = \frac{e_i}{s_{e(-i)}\sqrt{1 - h_i}},1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0778,reg,Regression Analysis,regression-analysis.tex,1200,"The Studentized residual $e_i^*$ follows a $t$ distribution with $n - k - 2$ degrees of freedom. Be careful, however, to look up all observations with a Studentized residual greater than 2. First, we expect to find ap...","2, 2, 5%, 20, 5%, 1, 0.95, 20, 0.64, 36",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0779,reg,Regression Analysis,regression-analysis.tex,1215,We can observe in Figure \ref{fig:H7_qqplot} that the unadjusted $p$ value of the largest absolute Studentized residual is multiplied by the number of tests $n = 36$ to arrive at the Bonferroni $p$ value. Since the Bo...,"36, 22",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0780,reg,Regression Analysis,regression-analysis.tex,1222,D_i = \frac{e_i^{*2}}{k+1}\frac{h_i}{1-h_i},"2, 1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0781,reg,Regression Analysis,regression-analysis.tex,1237,"If the cut-off is chosen too low (for example, $D_i > \frac{4}{n-k-1}$), observations with only mild influence may be flagged. This may lead to unnecessary investigation and could result in the removal of observations...","4, 1, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
calc.reg.0782,reg,Regression Analysis,regression-analysis.tex,1239,"As a rule of thumb, observations with a Cook's distance greater than 1 are often considered highly influential and generally warrant investigation. Observations with Cook's distance between 0.5 and 1 may merit review,...","1, 0.5, 1, 0.5",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.0783,reg,Regression Analysis,regression-analysis.tex,1241,"Figure \ref{fig:H7_influenceplot} combines three measures that are commonly used to assess influential observations. The horizontal axis shows the hat-values (leverage), the vertical axis shows the Studentized residua...",2,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/regression-analysis/support.html
